userID	artistID	weight
1270	412	93
463	1800	11
1933	17699	129
571	2083	467
61	1759	352
650	228	449
57	1043	777
162	718	261
1094	1377	276
667	302	239
1546	510	243
1835	292	130
530	2616	19
540	1001	2964
1481	13744	2038
1948	3377	115
1974	230	245
917	3461	1312
650	1183	292
311	5544	535
1011	464	572
1587	1728	834
1377	11412	4587
1291	13716	83
1243	5216	70
1983	55	127
661	9055	156
1498	72	734
1687	4466	103
917	436	3534
1661	217	359
1893	17465	1
258	2094	16
1492	2085	43
1456	8996	414
1883	11289	1006
1728	863	209
559	208	241
547	3705	134
2003	2667	2262
706	234	1054
553	8004	69
1160	5313	265
2042	533	2314
1336	1104	195
497	362	36
1057	310	69
1222	305	593
1366	1239	78
656	5156	22
758	9852	159
1323	13864	156
1183	1196	712
2031	314	2339
1958	989	33
1869	599	262
399	300	183
1026	959	311
1329	3003	203
2070	1673	203
996	613	119
1723	1731	37
2053	837	352
1987	10026	149
179	288	162
48	1480	6
697	9360	425
1866	234	205
1937	8732	409
1406	1167	167
1996	2667	144
793	526	548
459	952	16947
1875	154	1287
1573	5304	150
952	1106	216
1449	4079	936
1814	16836	120
1667	15948	21
52	1560	110
1405	418	269
834	808	469
1420	1090	145
794	5446	28
254	4845	471
1012	486	137
596	715	440
1475	292	34
1917	465	5
835	4165	76
1446	229	157
1918	17616	17
224	51	303
595	942	4976
220	1116	437
1762	89	1200
812	10306	329
687	8668	28
383	154	1383
1099	12316	25
1225	153	16
1240	13396	414
81	2250	142
1850	535	160
1986	928	472
346	5934	1320
423	1713	256
1261	196	185
936	2161	392
1474	10518	314
3	142	70
1792	1413	686
1546	190	1302
26	511	1813
1586	841	72
1725	7288	150
761	1099	532
1926	862	449
1399	289	661
1464	13292	734
1121	12441	41
60	1732	56
713	465	1130
562	2467	347
598	704	354
1044	511	358
1918	14632	14
83	154	1375
395	1131	91
1390	436	125
1377	4189	1561
1038	997	266
1032	868	47
2006	4865	594
1126	1406	135
777	17	500
1842	154	111
318	360	7259
1447	959	294
886	1247	28
328	5732	491
1234	4707	164
237	208	543
206	4245	87
1911	3057	893
367	1048	2629
201	180	104
369	217	1524
114	1099	24
2006	18188	615
500	2944	11
257	44	155
1093	1710	130
1073	223	266
552	5063	3
677	9219	166
2047	1801	112
1288	718	352
447	7032	182
2088	1426	5
1999	2379	445
1599	6120	329
1051	198	1187
1276	13613	168
1826	1400	351
602	8462	247
2014	5929	313
255	4864	134
1889	6267	205
97	2577	1039
2029	2121	200
1389	432	400
609	55	358
1364	14129	45
907	5844	801
652	8911	118
1089	1983	215
1176	923	547
460	173	400
741	209	413
1546	424	364
906	89	2247
1253	13497	624
1797	229	2031
435	6847	1014
10	200	306
831	7068	1727
1463	2531	112
1760	8215	148
92	301	5
6	241	40
121	1458	65
873	308	257
2007	9225	1992
1541	72	56
265	1100	243
1052	857	95
1313	2408	242
592	3019	869
491	1206	722
361	304	274
1074	437	94
777	67	3382
32	441	1180
443	2300	9348
1125	3551	34
2054	1458	211
1198	2091	167
965	352	189
1204	3778	210
981	1858	203
795	161	1148
633	8731	82
1686	5099	412
1525	386	58
1974	67	252
593	8376	165
141	163	36
2090	18444	637
1420	5416	177
1776	3404	295
319	4830	1011
6	248	26
1074	599	1649
954	11334	64
1101	12345	405
1267	1041	519
1841	43	114
538	295	363
1952	1775	466
1009	3427	10
285	234	360
1491	2398	334
655	8972	9
553	478	293
386	6350	427
1655	3405	284
537	614	31
1719	16244	169
2016	6930	409
1921	488	2046
1998	537	2243
1437	475	26
784	622	1806
1210	2556	5255
338	5839	188
2093	4369	90
2053	953	527
1745	342	166
1024	11823	880
1999	8726	546
1774	12283	31
1294	1461	105
1782	2745	34
1553	5098	149
1296	2370	494
338	5836	220
1563	4260	5
608	8557	18
1502	15063	31
1284	13652	300
1188	1032	1683
90	227	119
337	5809	251
1164	296	246
55	1611	728
1150	730	975
2068	3466	520
1167	12877	40
2080	880	1226
1442	4100	776
2039	10069	607
1808	67	843
2076	989	137
917	3333	5318
124	3051	122
897	1747	20
961	1632	214
885	309	181
3	123	104
396	56	216
1356	289	7211
1892	9749	144
690	544	229
1017	290	175
1974	707	266
1920	1674	205
1912	7759	515
581	8291	676
855	10660	418
1238	5235	684
814	10317	169
311	5540	670
938	301	572
2027	1043	155
1426	1244	161
1232	429	62
189	2014	524
954	4296	688
1027	157	1548
1787	16675	399
196	234	884
1495	11896	6
2044	961	32
777	3087	207
1530	857	1784
1316	5000	183
341	5877	78
119	2654	157
286	344	911
1582	154	714
2027	464	144
1799	288	823
1951	3258	278
1318	498	2213
1888	17423	89
584	2448	4100
954	10625	75
1362	14106	1077
2066	1351	89
1516	15157	32
1638	2542	51
46	344	278
1601	599	239
546	812	1581
1254	154	344
841	5082	51
2024	436	3
1939	6558	272
469	63	176
1165	630	200
673	1470	2064
1434	291	198
1787	198	864
1083	1377	307
1145	686	516
258	455	35
1342	503	288
1604	1145	332
1452	5978	42
1221	13236	60
711	6259	41
104	2658	3939
1999	227	1415
1041	946	77
1798	1394	20
861	7835	209
1177	12953	258
680	2500	1910
1470	1944	564
556	8039	3
212	4332	40
2097	56	127
313	5584	106
1583	859	608
1990	5048	27
963	725	31
1462	234	2071
1074	229	259
1034	704	348
1824	230	151
553	288	38
459	7114	525
576	8224	53
152	3398	225
95	289	402
1001	464	297
1742	229	493
886	533	24
1882	17362	113
1670	4428	55
1228	9716	1035
382	1972	618
46	302	284
492	2627	356
898	289	1752
940	8656	306
376	6284	18
762	1244	47
230	394	443
1137	1601	121
1717	318	1756
1455	302	1867
2064	704	243
1221	1192	26
1507	3357	16
2051	3299	1
1363	498	4370
109	2363	761
90	538	84
1974	198	251
453	51	235
1144	12638	110
573	8179	102
28	996	14
4	151	1807
441	84	338
1462	229	150
1360	748	122
202	2746	137
1855	431	194
74	1114	177
1564	1613	131
1537	366	196
1134	12568	6
1566	432	373
153	3408	230
1442	375	417
1614	10639	584
1455	314	566
1558	3332	14
782	5927	398
150	472	46
1778	301	268
1387	2610	102
1754	1974	324
1097	423	2398
847	353	75
818	959	480
1769	972	192
159	467	3304
1221	13261	19
1401	330	262
195	4059	113
1862	8586	533
1723	16322	69
1119	344	64
506	1294	93
1642	159	174
1628	292	3097
370	154	1050
66	1880	1097
757	330	484
1630	64	378
853	294	183
318	898	2624
215	4375	10
1085	1423	1230
1073	578	1450
148	206	214
213	1099	382
1814	562	271
1499	15017	538
1704	5000	14
1193	13030	607
2020	89	547
1567	190	3161
317	5242	132
300	5450	356
1742	646	340
1360	199	283
511	441	9
1519	1673	73
442	4216	70
2067	18534	222
22	805	2548
216	4391	44
71	1535	296
1959	1698	106
39	1265	67
863	980	81
1779	16627	299
607	3809	46
1206	1202	118
1411	1743	329
1420	1775	120
1709	1415	149
368	6206	1095
1231	724	495
1126	498	86
1321	3475	472
979	1803	234
1327	51	69
1590	3902	238
1834	6865	2
1636	321	28
1416	422	252
1471	523	111
178	1134	1283
1425	1097	356
1456	1383	237
1298	907	237
903	10957	928
2075	292	135
1952	11484	408
1696	707	60
1495	14939	10
664	9118	824
54	55	116
586	1254	124
1465	290	3341
1006	65	605
1369	1470	69
1939	17715	382
641	229	1103
258	292	18
2029	982	148
1108	2677	208
22	832	702
931	9212	90
1012	209	1003
812	2151	364
303	234	372
1280	76	532
1453	704	1644
690	686	176
407	6409	23
1497	14968	214
1853	89	269
2015	4608	2518
1828	328	851
1965	89	254
559	2265	63
1539	2343	15
756	1239	44
442	6939	43
237	2531	125
1180	2220	31
174	191	209
649	190	29
1784	65	403
1154	12732	586
622	152	1143
1604	486	253
320	5663	280
26	921	1356
235	3940	206
417	292	986
1871	204	188
23	227	143
1577	459	3305
1489	3763	147
1495	13664	7
580	65	588
66	98	310
481	1037	126
2097	1376	123
1333	712	209
1172	6077	134
952	428	62
1439	1643	386
935	2166	91
1110	846	1843
81	2230	266
710	3444	119
1138	7123	247
83	2326	562
749	2025	558
2066	707	120
1514	997	211
1897	706	142
966	3756	359
108	2769	374
628	424	177
1406	8656	291
123	703	960
349	5967	367
1122	531	10
1262	12270	1
499	67	3
1711	12752	976
226	681	187
386	6372	117
362	1241	561
1413	468	297
482	615	1160
1755	2026	283
1507	2227	18
1572	701	441
1149	1464	11
1447	908	21
1236	854	2674
963	6703	536
1586	1366	61
1080	300	414
357	1990	1633
549	1469	854
1790	300	255
1027	3324	1711
1929	1463	1258
537	257	58
2001	937	684
252	300	6819
705	481	1388
449	1412	602
1851	1690	1
1407	3676	192
1358	2654	245
716	1195	1701
664	618	2244
709	582	144
1213	7810	24
424	230	232
832	10473	92
1879	3627	1410
31	72	17561
904	1380	53
1677	4233	455
1706	968	1525
1588	3588	1
841	10544	31
358	621	117
1677	170	276
1682	333	2094
704	300	73
343	1110	451
3	138	72
1335	3216	57
1153	7147	1509
1036	8840	346
1103	75	41
427	1043	348
1313	3693	244
1025	207	131
1038	11928	244
359	6064	448
864	220	420
1842	1358	256
692	100	401
1992	223	568
1622	14385	249
771	7259	9
428	77	5423
934	3258	311
1649	295	1597
1575	562	505
1195	6410	28722
1818	203	1
1994	4620	63
1752	16443	150
1690	498	310
1447	2439	20
1909	4802	391
41	1346	779
1125	34	48
761	3562	1069
1098	93	21
1591	498	2211
658	1072	150
200	93	342
1300	306	1273
1061	2842	197
479	352	46
1520	1098	909
897	4613	61
85	861	89
767	722	209
211	238	573
2095	1126	85
1854	17121	90
185	1014	124
1579	228	887
1579	8710	366
231	4560	421
278	1243	71
987	1459	358
946	2653	1602
349	2593	403
1456	418	609
244	3488	313
1695	436	203
1558	4578	27
1925	2204	142
1581	12104	714
677	1533	137
2001	1249	382
1274	234	147
1771	344	232
831	86	1704
1789	9477	924
806	539	272
501	290	98
889	10848	208
606	854	483
773	202	1173
1473	14735	90
1126	3919	119
1299	295	113
613	735	6
1933	2277	44
1622	4541	109
1965	17913	1030
397	3196	43
842	1959	231
2064	498	1130
852	67	109
280	3200	75
1161	12809	398
656	707	25
508	7568	25
158	318	533
419	331	6
2027	293	226
635	8752	68
1536	220	18
1915	80	28
1962	6032	369
1173	3279	663
1972	864	109
446	1072	6825
727	9596	737
508	7593	12
137	3206	303
459	2784	575
1573	615	111
1495	1213	6
977	969	20
965	257	1031
196	227	29856
1267	4821	541
1852	17087	310
530	7810	97
1219	4308	285
1946	5079	529
637	854	60
2034	1755	225
1846	209	195
678	966	69
1450	3373	885
1366	1972	70
750	9780	190
1332	4562	593
1818	8312	1
1663	296	147
56	683	1606
3	135	77
1966	17917	157
1926	3259	692
1718	3488	226
205	774	1360
273	1868	350
758	1009	332
2038	704	250
1917	3200	3
1371	14174	197
2064	10132	17
282	728	203
2024	2591	3
114	2857	29
939	810	873
1576	389	229
129	265	90
893	10881	251
1062	1958	35
932	3978	351
1579	3333	363
1239	166	196
1847	17018	27
2004	1788	174
1969	12902	514
703	1246	8
565	85	55
1925	6850	102
533	1494	522
1356	295	217
211	486	448
187	3939	259
761	172	1540
1247	13444	380
1238	735	184
917	863	1785
1540	8136	310
173	1400	338
1563	7838	10
1369	481	59
1715	1379	868
431	705	2725
664	9124	504
1700	10891	67
1559	15321	79
934	190	434
207	4256	323
1902	289	336
1356	2092	291
377	1374	1760
825	612	68
1385	291	57
1798	227	137
1445	285	336
1687	1441	95
1342	2471	459
679	300	241
150	302	73
364	438	751
1926	5549	463
589	327	85
432	816	211
1816	1116	233
1532	1098	427
820	10359	10
1635	206	1358
228	859	9
1476	2051	554
1106	545	737
1024	324	731
1976	197	1124
328	1246	279
417	301	469
499	1892	1
1073	1426	546
1477	14774	12
240	227	116
664	9119	823
148	3337	381
24	886	1999
895	1412	1255
357	1106	1911
498	71	465
1322	2962	305
1887	964	109
216	170	38
2055	16238	235
1708	715	146
906	1863	1090
812	953	277
1461	793	115
317	1244	2576
1669	2338	56
1441	1512	181
634	689	110
1100	11958	150
28	1029	7
17	230	120
1863	908	119
24	897	606
40	1335	176
1918	2857	17
1133	1504	233
382	605	1864
436	5153	891
1453	324	124
804	293	457
41	1359	430
1505	1713	1919
1883	2616	716
690	790	734
130	523	313
765	9879	268
933	716	518
519	928	1430
1860	1521	421
2091	15923	63
398	199	157
919	207	213
1532	3200	353
1343	9468	23
1039	517	57
1322	949	545
1035	11896	3
809	790	21
1890	17434	155
1792	868	636
1707	1512	40
94	2538	81
1824	2121	80
1286	5420	271
873	257	4085
1221	13247	25
74	2065	175
2022	220	275
906	10966	477
1717	300	1681
293	1130	48
4	175	285
248	386	1143
1413	326	45
1899	425	262
1083	2544	848
1209	2556	62
6	245	31
1768	333	101
1447	14605	33
1367	14143	289
330	466	439
1357	585	288
1864	11954	24
1435	989	103
791	546	22
435	780	874
1083	481	286
1778	1131	512
1844	7663	286
658	3768	119
175	3600	2365
1688	689	1184
1666	67	1240
219	4430	1338
2014	67	251
1827	16914	487
1620	331	652
1441	3057	182
1439	2006	319
1780	295	1583
594	494	27
555	3557	128
1403	2346	339
150	1447	250
1137	5072	129
570	6630	258
352	302	295
661	9074	107
172	1410	240
206	1609	104
1128	217	67
611	2602	8
1686	538	428
754	2629	240
794	920	123
1113	468	145
1192	614	8017
2047	920	313
11	476	337
697	9358	549
860	5636	382
674	2081	101
265	489	291
966	526	349
1083	227	370
61	1766	238
1517	8155	1065
1346	1043	403
1098	1383	57
47	289	12197
38	1249	7
545	680	349
1630	703	143
922	418	48
117	2936	319
1103	1295	209
604	525	2735
1761	16513	82
516	522	1418
631	1412	262
151	3380	147
1211	13171	102
256	2548	56650
707	9428	13
347	1455	64
84	1672	131
1848	200	369
268	1803	3061
159	90	917
1585	1013	1766
77	689	142
826	534	11
1463	183	193
1325	5911	325
150	1459	77
50	428	325
1123	12490	322
2076	349	173
453	84	185
808	523	302
488	436	231
667	1241	49
1216	11795	398
2077	173	511
570	267	195
1852	227	155
1082	5605	1010
171	498	117
849	1090	202
1667	9777	14
2031	2094	4284
176	2541	184
1606	544	625
395	1274	1059
298	903	73771
1592	2344	109
2005	1411	852
967	221	78
1971	17950	2040
1768	7994	246
346	1406	709
640	5172	181
84	1351	176
1592	707	362
209	4294	37
950	4680	167
1406	14353	333
496	1295	73
1070	209	106
1895	314	1194
1723	1130	50
1101	12336	628
206	4047	55
550	809	169
387	2083	6733
1202	4308	276
1855	620	150
792	3333	148
579	8251	214
113	1339	3905
530	7817	31
2055	1083	264
1976	5844	712
621	5746	1352
360	6094	25
1607	903	96
461	2742	23
2079	2094	254
750	854	79
433	503	181
1992	3057	626
1882	17358	124
473	5555	259
1708	154	398
1366	2610	146
262	4951	350
865	5010	55
1387	11728	210
244	209	124
2053	377	268
177	1941	970
1394	466	524
254	4821	3744
1622	1896	253
1313	4079	333
1533	360	4158
2069	1043	287
1877	690	60
1491	432	520
499	1714	25
1832	615	1270
1369	1447	96
392	1091	70
1528	55	483
508	7588	14
95	461	208
1020	2987	330
958	4223	192
773	209	957
718	59	426
24	229	2443
419	6694	8
1223	1106	1039
1386	4143	139
1354	2610	75
886	374	276
1789	3706	1405
721	9543	162
561	4713	1079
2078	15215	1431
534	535	141
1433	14532	465
718	616	175
544	875	179
1563	1446	5
1170	680	211
1787	203	263
275	193	64
1624	3690	74
559	1414	421
1557	2669	1175
616	472	100
489	229	83
670	1400	473
463	6397	37
2066	487	182
1047	630	79
656	2562	18
444	6982	67
455	2473	1845
236	288	4769
665	429	251
39	47	50
1865	1974	989
656	8995	21
616	843	400
1801	16742	67
709	956	764
1613	15565	548
63	1806	100
742	9285	181
828	928	176
628	432	293
1035	7878	2
1143	3330	168
1499	15013	561
158	291	287
354	6002	4
999	9716	80
986	1860	78
782	748	4049
1044	7375	290
663	9107	173
224	3201	158
1249	1427	398
1459	1075	118
1959	288	398
306	1072	113
1887	396	315
86	2389	215
1686	344	487
860	9448	395
1139	288	949
1017	300	229
1263	13552	401
545	331	341
1281	2352	7
1471	295	275
2053	475	379
996	11651	137
1825	706	61
1748	2951	199
930	680	882
1700	159	153
837	10519	132
1167	12871	68
1793	16698	449
172	3739	184
1216	6453	669
1104	1820	433
555	161	252
39	1290	51
891	190	1056
863	424	104
1249	1119	460
1272	1043	1494
841	1380	335
917	2531	2442
1981	14359	195
1139	10967	425
515	446	142
771	271	53
1936	17731	880
804	10186	1083
996	11671	88
959	2059	71
523	2855	2
951	1303	1528
383	898	215
1774	378	66
1768	646	239
472	295	87
480	997	510
645	959	44
727	9615	340
1839	2380	81
1616	8991	78
2025	517	1253
957	6622	9343
2011	229	27
816	306	25
1187	12999	169
762	1075	34
1263	13547	2529
413	55	367
286	2977	184
310	5536	55
627	1264	294
1984	5963	943
1184	6527	250
1097	644	552
1852	930	614
706	903	14
1944	1264	947
1446	346	161
123	1858	1022
1132	294	658
438	1886	3
1411	154	2144
234	2698	727
458	1098	64
1637	440	1466
519	377	336
1819	326	32
141	874	39
1132	349	976
946	1185	1048
784	1164	436
14	558	772
850	9299	746
1519	1470	162
1481	6128	1333
1841	16972	107
353	5992	3
1933	17709	49
107	517	3398
1594	217	485
313	5583	119
1212	3097	257
1434	14538	200
124	3052	118
1158	209	203
1263	300	378
1123	6906	1777
704	9382	1027
461	2018	19
419	285	7
935	1401	148
763	403	177
220	4450	54
1703	4180	93
786	4944	500
2059	704	521
906	481	4747
747	9775	379
654	518	150
1318	1760	345
908	6257	42
1562	466	173
434	61	15
2070	2347	129
1587	223	588
1580	377	230
1316	461	292
1859	17158	2
275	1072	101
515	228	285
214	292	373
489	7409	80
457	1360	200
78	2174	83
264	877	660
2036	18359	180
391	5310	355
2009	163	158
692	1244	12182
81	2240	186
746	3246	234
741	190	457
2034	689	208
1474	445	336
1010	77	3
943	4369	73
741	4218	370
495	299	447
668	951	527
114	1369	44
780	1027	33
1871	455	38
552	7981	3
153	3416	151
2095	18678	75
416	6662	84
635	227	1176
1390	437	353
1986	946	622
85	854	201
2025	889	630
302	1670	228
612	1390	311
259	1179	445
1910	4704	996
302	302	295
526	1639	3
1305	686	326
351	333	71
1091	12275	1207
1862	757	157
1478	461	369
1532	340	255
446	900	1144
693	8274	470
340	868	490
1951	412	395
1941	3370	162
1160	6120	2525
223	289	874
341	3703	230
1982	18013	201
1879	707	1697
1074	4369	273
854	514	90
136	2022	113
703	300	1091
293	4559	105
778	289	23947
95	1032	30
1022	209	651
1707	1468	62
181	758	428
742	9728	39
1233	56	1589
1703	517	181
1521	2020	631
555	251	111
897	1824	21
193	4041	339
1547	511	199
1149	875	30
1437	2984	18
44	1414	348
